region_id,program_id,semantic_type,human_attention,human_regression,eeg_theta,qwen_hidden,qwen_moe_write,qwen_integration,qwen_confidence,qwen_choice_change,qwen_residual,glm_hidden,glm_moe_write,glm_integration,glm_confidence,glm_choice_change,glm_residual,human_attention_heatmap_z,qwen_integration_heatmap_z,glm_integration_heatmap_z
R125,P10,variable update,-1.210808331154494,-1.0198390056903663,0.7765751692643148,0.5066290640396506,-1.3711849517687944,0.0848624706581706,-0.4122837028793228,1.028582819602766,1.1191432997036557,-1.2140479273971254,-1.361144433821773,-1.7068660939002374,-1.3148852038877945,1.455645452837398,-2.5454059204818127,-1.262417333651222,0.1002853689186003,-2.8817507125552475
R126,P10,variable update,-0.998142743939648,-0.9704932407894146,-0.4905738280797852,0.7390279424136365,0.3688937618506201,0.9992987106067448,-0.6088996375329211,0.6395445244364434,1.8899744275559776,-0.7623953336530663,-1.2112456806472658,-1.368391341876583,-1.1356803801587936,1.2545990830420684,-2.1315330113294166,-1.0406871748281894,1.180911173995265,-2.31029413414416
R127,P10,variable update,-0.9330160958169736,-0.4449114738271497,0.8070809959925802,-1.44691392726362,-2.6570297770050866,-1.3960420445221,-1.3006665901874956,-0.0740546758271118,-0.0841824292975934,-0.2050103815471162,-0.7032866715423142,-1.2733268702659226,-1.2382092347952918,1.7951905885237995,-2.9116835577083378,-0.9727845949093058,-1.649758607956534,-2.149794075128564
R128,P10,variable update,-0.913335437445666,-0.7931593796059755,-0.3399402333386225,0.3152988530237205,-0.7058291571607781,0.3698593468283243,-0.3342889498919415,0.3537476732667551,1.5001083446220305,-0.789968682694977,-1.092088533687493,-1.4506540328604254,-1.09786453734694,1.9158184674415075,-2.4699048821988057,-0.9522650761495388,0.4370775533283373,-2.449180581772697
R129,P11,variable update,1.3512598872898365,1.897120473018048,0.2761387802693114,-0.28377970256855,1.10193127866787,0.2173632635489942,1.742160660044488,0.4882735740401455,-0.1660617854523373,-0.3608536295871182,1.7046943475856502,0.8950630806786002,3.838576618905431,-1.4572939894450283,1.341348524037269,1.4088554398661686,0.2568668447347764,1.511160529666138
R130,P11,variable update,0.4450711376571513,0.3003155535828426,1.0492975185879223,-0.0357892457392515,1.0376531511589997,1.124829354929774,1.553057979853415,-0.403294291010355,2.3726241593695745,-0.2248498852921358,0.3868598686883236,-0.4200783181820482,-0.0499524026946218,1.4020330771198577,-1.4222449379423323,0.4640416690480843,1.329255747030772,-0.709230206796105
R131,P11,variable update,0.0311211088596487,0.2773386604061186,-0.3826160662035857,0.4485344564760474,0.5609328592650308,1.0314695113849983,-0.248659375003757,-0.2501491105487076,2.0849412184139173,-0.4658477870389769,0.1563046203912736,-0.6335278867746604,-0.3103025624437293,0.907607771013082,-1.591040493676278,0.0324476023628006,1.2189286933937922,-1.069603201833361
R132,P11,variable update,0.3309559441983943,0.1561232447312278,-1.0497463209010494,0.662311270748753,0.6654360788848757,0.6009434175550069,-0.5658573224279118,0.2381927264115589,0.475082903031392,-0.8936714580924385,0.1138593537174006,-0.7287188398696491,-0.403942262510283,0.093890930661242,-1.4063444152339095,0.3450624759350533,0.7101588235801131,-1.2303168031466754
R133,P11,variable update,0.7835876790913193,0.7274586348128135,-0.0634756436347296,0.3476837762186255,0.2152943371095347,0.5329259406563182,0.3473705905324947,-0.0210765622540161,1.035799708640794,-0.0335664266331316,0.907213698816728,0.1434402181183487,0.7653306239773294,0.3878655078422863,-0.4433266178285502,0.8169870020444988,0.6297798561661986,0.2421742117022768
R134,P11,variable update,0.2747122612292682,-0.3111683728849795,0.2136718496200534,-0.5707165770730589,0.3281208058575872,0.7115439930000824,-0.0300933039495865,0.1587465786495528,2.377227750215719,-0.2886026652653515,-0.0723148115519539,-0.6475519931083413,-0.3994432851040466,1.428839294803729,-1.5817385025077186,0.2864214850683088,0.840859938278934,-1.0932805005766315
R135,P11,variable update,-0.4928449150231623,-1.1930972722555475,1.2232430825380392,-0.1212169997895159,0.027737293277518,0.2302554414295489,-0.7089132310587133,0.0116575041767562,0.7842460308006448,-1.257784359256306,-0.2120867173100014,-1.043869259178012,-0.7017216867517445,0.4906225557086982,-1.6617367009677282,-0.5138517364956228,0.2721020459360646,-1.762394245337077
R136,P13,variable update,4.312363325565842,4.460204050478738,0.2056980972157696,-1.427710262933977,-0.4816352381042484,-0.6449114364058371,1.575601040841694,-2.1749356773486297,-0.0253888081792858,-0.8235720076462023,0.3652422616131078,-0.1784893266780118,0.256604965456253,-0.6084312247917822,-0.0771382340009411,4.496171748343806,-0.7621175864687935,-0.3013486214155988
R137,P13,variable update,1.8480734160995291,2.57344706445688,-0.5100230527216632,0.5569322666542466,-0.2638574365099812,-0.0425053124667829,1.1587392315193787,0.9761741962507186,-0.4205907675446141,0.3716165400416428,0.0578072256824337,0.0398089646810022,-0.0323998969935523,-0.3105846557462879,-0.3099968716810699,1.9268449467303732,-0.0502302243697554,0.0672106105719343
R138,P13,variable update,3.0078952005931465,2.242422044588435,-0.4157787369735755,-0.4974537645426524,-0.0947262422549788,0.0144889295937566,2.111502656895553,-1.5219574857457656,0.6356467955789011,-0.1088968431173405,0.3885175891300361,0.0337988657970609,-0.0543503739018933,-0.2548447861611709,-0.1782241486215127,3.136102503865741,0.0171221464361833,0.0570635891956121
R139,P13,variable update,0.7022683564949258,-0.4082958205892246,0.6837692608701834,-0.1462810275696638,0.5533701199887725,0.4564174444702756,0.5351323106843775,0.2089742635291561,0.962163240991718,4.620821791524008,-1.611718491460693,1.416769529337924,-0.2679884502859265,1.3948847156198645,1.2412052879504565,0.7322015576723261,0.5393667123357477,2.391972407962519
R140,P15,variable update,1.860654339227202,1.5430768933181238,1.1574698647992856,0.9650714580140872,0.6201488181451266,0.1998572011526906,0.4107496670295678,0.6455116695976842,-0.985648672701142,-0.6593055836183519,0.0439374258087712,-0.0323588166877559,0.0408559289209657,-1.255609340599139,0.5182917077463128,1.9399621140152763,0.2361792320349649,-0.0546323132087671
R141,P15,variable update,1.7991140234094891,1.189141609119281,0.1990154652520892,0.0420461717475126,0.563347501823226,0.3372177006196514,0.3592086648181017,-1.56900621138542,0.4062594282882155,-0.1341317640673927,0.4911394773535981,0.3938062441722356,1.099481976667462,-0.6480023039562081,0.8244110192305015,1.875798728772812,0.3985036170905758,0.6648743148672437
R142,P15,variable update,0.8186998686822754,1.1206387364367714,0.3738511334041709,-1.2981058391035274,0.5883131038300565,-0.007829055217187,1.7837839603580687,-1.3033650389316471,0.6863055696219096,-0.2513220121299983,1.8232826391886992,1.0520331124957505,3.237110822666432,-1.228547826953221,1.5841387104285505,0.8535957993425868,-0.0092519070520851,1.7761775117571372
R143,P15,variable update,-0.485811679878422,-0.9368563205414732,-0.7291118610262111,-0.8770076118130686,-0.980770151780216,-0.972903042404603,0.139022913003456,-0.952731879567176,-1.0609313636205244,0.2950506364453801,1.1143908084748295,0.6858517844268217,1.1571157005826824,0.4191393657164849,0.6481139083602556,-0.5065187195928573,-1.1497183592801783,1.1579431307133368
R144,P17,variable update,0.418314280025323,0.9992553374615304,-0.909123633447315,1.313058354524974,2.3201921812718003,1.4864114256568588,1.6875929657345934,1.934055896385294,0.8259837411738026,0.6473364565393988,0.1676500857861588,0.5256250863653613,0.8730659645481719,-1.2356961213467337,0.7618887167705265,0.4361443379847519,1.7565517127973054,0.8874278261097317
R145,P17,variable update,0.7083508819525618,1.2389580114053649,0.2714089452282444,-1.158787209135995,0.2012802535157405,-0.1842107528068747,1.157611314542251,-0.0161490478621137,0.4048746971996302,-0.6602300138953097,0.2195865936847106,0.1587617929033972,0.7488601315122709,-1.1228548544859518,0.9169287989207908,0.7385433422244467,-0.2176891994863439,0.2680420634406585
R146,P17,variable update,0.9095207491170244,1.2325534470975046,0.3178029872090804,-0.5922455726678181,-0.546076487355763,-0.6978215034299687,-0.7372701746922449,-0.8989165357545139,-0.9551424502663252,-0.4700693608400891,0.3487771835778611,0.3081549745333501,-0.0646208529419693,-0.0735839128081709,1.0457571008622784,0.9482877920950408,-0.8246435246116518,0.5202668332404241
R147,P17,variable update,0.7473157857997298,0.4228763891915915,0.5173189409453421,0.5630274110247065,0.419025829306998,0.8230966794394865,-0.4338567021977986,1.0258803343300966,1.487236797986755,-0.7110504239617678,-0.2023956482136188,-0.5370298606898426,-0.7677346294718811,0.5829550700308849,-0.6976435098941414,0.7791690703062942,0.9726862005438952,-0.9066828319086936
R148,P17,variable update,1.2691297237268797,0.499998954833091,-0.8110605276556422,-1.1634968476826668,0.0031865856139258,-0.0286409273043535,-0.2116525924696363,-1.519501704612882,1.07438748015568,0.0215174251261625,0.421303238450098,0.3614587773892529,-0.187487396399873,2.072187840695599,0.6415556685914984,1.3232245935714242,-0.0338461270171771,0.6102611640264457
R149,P20,variable update,1.0929859125411896,1.235194157197323,0.5258118364197136,2.034230177315934,0.8938832941628103,0.8976403956361759,0.6210764260641533,2.2050534192772773,-0.2351922845702164,-0.6484743273776791,0.425736342816318,0.4332561644384134,0.3946872200878693,-1.1624259136782094,1.5225064778766015,1.13957290012447,1.0607774854354302,0.7314787405123351
R150,P20,variable update,1.1566931301281882,1.2501678701029777,-0.5009331902890383,0.2891199745597514,1.1591568481645689,0.8457594490622459,0.4777495581502672,-0.0792749217180985,1.0890015244624174,-0.4976261736756305,1.239062296452582,0.6064127245004721,1.6331671167866797,-1.7233702679825798,1.0778020507244646,1.2059955482770743,0.9994677000066008,1.0238238999397145
R151,P20,variable update,0.0726668023342931,-0.4332997319668327,-0.7248002717549532,-1.871276253168539,-1.6189508358316154,-1.0635380536158616,-0.8896389565617232,-1.9433613856111829,0.2996129281525697,-1.254465363452063,0.0124292114081197,-0.8277995942395329,-0.8894266160527395,-0.3254770258294364,-1.241362630674655,0.0757641226009318,-1.2568253697851504,-1.397597666904118
R152,P21,variable update,0.6074997383910415,0.9978496055288464,0.1450198100611588,0.6980740304753805,1.2650485525136037,0.3722338920931116,1.67657296843397,0.3721738648304225,-0.8464209067096493,-0.4291020209099661,0.3149676743769046,0.4530085156612161,0.8080652166071901,-0.09553950827839,1.4731598935167098,0.6333935604838337,0.4398836482492868,0.764827198492941
R153,P21,variable update,-0.2844249224000284,-1.2615968308310772,1.1038324692688777,-0.9745412031572124,-0.992699661852738,-0.7626526151282426,0.0156966656719198,-2.166760847822645,-0.3207169803747772,-0.8643690685371042,0.2283629394656644,-0.1261252112754396,-0.1993004783959501,0.3208500475157053,0.2576304952451207,-0.2965481347636884,-0.9012570370823542,-0.2129407917604463
R154,P22,variable update,2.004312333479818,2.175227804242971,0.12729853327435,0.6567428376720594,1.6646667340205163,1.892407373934752,0.921982815889156,0.5270898456243163,3.35581255011168,3.1603024411969325,-1.9794521702590773,0.4597533667528664,-0.7544762382446146,1.084826504014453,0.198409829320744,2.089743328263405,2.236333330475029,0.7762147229794273
R155,P23,variable update,-1.1092615461444228,-0.7899822514077303,1.7314363113957632,-1.2292392522890525,-1.3353471625205269,-1.093314748857334,-1.0074290092718148,-0.3557063747373528,-0.7153578317624225,-0.9016553133342164,-0.1197694438996218,-0.5816960385785218,-0.7998325518746876,0.3195735250981953,-0.7236633585017272,-1.156542259723513,-1.292013679108552,-0.9820940140850876
R156,P23,variable update,-0.9321671590872326,-0.558427403057899,-0.7905791690502699,0.0044485102819298,-1.097690535628313,-0.7096780239131398,-0.73389004052739,0.600702053029695,-1.0357920463930363,-0.9264648227330764,-0.966924064931665,-1.5632476438570242,-0.8853324780345196,0.4012686217438378,-2.796354043906331,-0.9718994734452204,-0.8386548481274994,-2.6392755868103803
R157,P23,variable update,-0.9102874318157942,-0.795450358554874,-2.5968696925329646,-0.8682076672231801,-2.160823059365744,-1.2705684128982584,-0.9198728716033326,-0.2090646839828978,-0.7826745121058516,-0.6271432596382295,-0.9262155138403806,-1.492789618201485,-0.9204767598806488,0.6106121840694735,-2.925010081125845,-0.949087153565749,-1.5014814091033566,-2.520319292368953
R158,P23,variable update,-1.167153780232404,-1.015400420955574,1.5041818341782405,-0.6437666475849907,-1.8117520718336528,-1.1503462852864643,-1.0663600959838735,0.4591933541465583,-0.9955201364407504,0.0119713129840746,-0.6581177810513237,-1.0861494900548565,-0.9168577432285316,0.7101779927322951,-2.61230200209732,-1.2169020688823884,-1.359410122158484,-1.833777165117232
R159,P25,variable update,0.3975369698342805,0.6132511423941784,0.1409985203289938,1.276360125305171,0.2142706161083653,0.3261507991552207,0.2941239478660655,0.9136882499460433,-0.5121783439478741,-0.4738774017956639,0.2010921077200294,0.1364045697679394,0.1490982511496855,-1.7759897970733216,0.6819990033794527,0.4144814241635275,0.3854254178873409,0.230295725909199
R160,P25,variable update,0.1144346026494346,0.3743288865740762,-0.1788943816207638,0.0033681738644147,1.0838522833275768,0.2551962723912493,0.2921615775754825,-0.3683809815140706,-0.3216316400182435,2.407999532665085,-0.3076836381091408,1.173899840418428,0.5715208704337504,0.9150539110063224,1.4213836266993398,0.1193122166713133,0.3015756214133271,1.981928584605198
R161,P25,variable update,-0.5952869177751975,-0.5343952084625139,-0.7984253342739386,-0.7847642707509164,-0.7702620662217883,-0.752116306768586,-0.8990379072426281,-0.4772789314687802,-0.7013225833330533,-0.447328030109786,-0.0223539864899956,0.0367906934832994,-0.112939317416845,-0.0378423769296794,0.58005409704968,-0.6206601855627064,-0.8888058609300068,0.0621147772164366
R162,P25,variable update,-1.0448681072171346,-1.1868496965915174,-0.329184014809356,-1.3833675903776423,-1.6273848217390423,-1.225173576304331,-1.7473338300168637,-0.6429530472929049,-0.6647683167963078,-0.4226422010535792,-2.918481658147016,-0.826458324478594,-0.530180478222758,-1.8995959679502556,0.861748885764813,-1.0894041410109423,-1.447836518735281,-1.3953331629086805
R163,P27,variable update,1.5895011254004623,1.220796141952181,-0.4007471054137736,0.1853470464344488,0.82724185177639,0.5507669082285315,1.5828313096869011,-1.0957806894306965,0.6397118264747558,0.37584662096507,0.9181872189410348,0.6485496207770294,1.8970175725687883,-1.781946746349291,0.6516150224249833,1.6572513757403553,0.6508632396803449,1.094964823825764
R164,P28,variable update,1.0657674632265184,1.1796762691340623,-0.5196880409403623,-0.3494940266296441,-0.3890188933389872,-0.7670334424688846,-0.5998575476341502,0.9765383523370058,-1.5625874074380222,-0.2109941502449261,1.043505392009097,0.7881699105377509,1.510624139663053,-1.2227398363604427,1.531998489849082,1.111194302681896,-0.9064340356144218,1.330689741523172
R165,P29,variable update,-0.4713630274230032,-0.6158896524236007,-0.0438674972086184,1.832507137530866,0.4203487110252371,0.9823873699976332,-0.05243123310555,1.258935667701662,0.6943062614367969,3.980942463973388,-2.135556604478589,0.7530636535382058,-0.6617383659429853,1.477090403124415,0.4138051011198193,-0.4914542136439833,1.160926367770093,1.2714188464687062
R166,P29,variable update,-0.5114373880644459,-0.1981697396628817,1.1091784513075025,-0.4563591519833986,0.1631832792575519,-0.4033853090042882,0.4943724126225627,0.1431824230785331,-0.916980054287018,0.7185701047382336,-0.6356140814929254,0.347904289643371,-0.3372514349226462,0.7837035653334151,0.9607568456848048,-0.5332366875558617,-0.4766965210427055,0.5873767357402395
R167,P29,variable update,-0.9816716999227952,-0.7148552840758109,-1.0268450000642075,-0.6923254814615534,-0.1150795311012587,-0.6045158843688615,-0.3180941259041907,0.8861429397114032,-1.0061426405437726,-1.1130665555931858,-0.1735060768692117,-0.1209099607512288,-0.082558774796716,-1.5287770638649665,0.9238427502087112,-1.023514075721429,-0.714380550211429,-0.2041357355419138
R168,P29,variable update,-1.188521564467856,-0.9197248815928232,-3.419873829351133,0.1902445293760482,-1.3136756752721503,-0.46759931373262,-0.4046487839799521,0.4880171683515934,-0.2793667953017578,-0.1726903214608447,-0.4502998884087295,-0.3448895765706106,-0.9218328406026148,0.2463884332153673,-0.4116785198422578,-1.2391806248738504,-0.5525807735747931,-0.5822869096685702
